session_id,user_id,flight_id,origin,destination,action,relevance,utility_gt,position_shown
S00000424,U00039,FL276873,Hyderabad,Delhi,ignore,0,0.6049,1
S00000424,U00039,FL275962,Hyderabad,Delhi,ignore,0,0.6105,2
S00000424,U00039,FL157039,Hyderabad,Delhi,click,1,0.5299,3
S00000424,U00039,FL153633,Hyderabad,Delhi,ignore,0,0.5083,4
S00000424,U00039,FL153746,Hyderabad,Delhi,click,1,0.5402,5
S00000424,U00039,FL275508,Hyderabad,Delhi,click,1,0.5741,6
S00000424,U00039,FL153140,Hyderabad,Delhi,book,2,0.5502,7
S00000424,U00039,FL152947,Hyderabad,Delhi,ignore,0,0.5217,8
S00000425,U00039,FL272246,Kolkata,Hyderabad,ignore,0,0.5072,0
S00000425,U00039,FL147902,Kolkata,Hyderabad,click,1,0.4687,1
S00000425,U00039,FL270386,Kolkata,Hyderabad,click,1,0.6226,2
S00000425,U00039,FL271074,Kolkata,Hyderabad,ignore,0,0.495,3
S00000425,U00039,FL271273,Kolkata,Hyderabad,ignore,0,0.5258,4
S00000425,U00039,FL270817,Kolkata,Hyderabad,click,1,0.5405,5
S00000425,U00039,FL142907,Kolkata,Hyderabad,click,1,0.7031,6
S00000425,U00039,FL146976,Kolkata,Hyderabad,book,2,0.4675,7
S00000425,U00039,FL145698,Kolkata,Hyderabad,ignore,0,0.5281,8
S00000425,U00039,FL144122,Kolkata,Hyderabad,ignore,0,0.3786,9
S00000425,U00039,FL142694,Kolkata,Hyderabad,click,1,0.5054,10
S00000425,U00039,FL272061,Kolkata,Hyderabad,ignore,0,0.6039,11
S00000425,U00039,FL145539,Kolkata,Hyderabad,click,1,0.5558,12
S00000426,U00039,FL197880,Chennai,Kolkata,ignore,0,0.4624,0
S00000426,U00039,FL201197,Chennai,Kolkata,book,2,0.5552,1
S00000426,U00039,FL202025,Chennai,Kolkata,ignore,0,0.4351,2
S00000426,U00039,FL202209,Chennai,Kolkata,click,1,0.4577,3
S00000426,U00039,FL200276,Chennai,Kolkata,ignore,0,0.6651,4
S00000426,U00039,FL200739,Chennai,Kolkata,ignore,0,0.4491,5
S00000426,U00039,FL296806,Chennai,Kolkata,click,1,0.5383,6
S00000426,U00039,FL199684,Chennai,Kolkata,click,1,0.5673,7
S00000426,U00039,FL296113,Chennai,Kolkata,ignore,0,0.5931,8
S00000426,U00039,FL295942,Chennai,Kolkata,ignore,0,0.5073,9
S00000426,U00039,FL298027,Chennai,Kolkata,ignore,0,0.6156,10
S00000426,U00039,FL296425,Chennai,Kolkata,click,1,0.5134,11
S00000427,U00040,FL206592,Chennai,Hyderabad,click,1,0.7663,0
S00000427,U00040,FL205686,Chennai,Hyderabad,click,1,0.747,1
S00000427,U00040,FL206347,Chennai,Hyderabad,ignore,0,0.7712,2
S00000427,U00040,FL206507,Chennai,Hyderabad,click,1,0.7712,3
S00000427,U00040,FL205527,Chennai,Hyderabad,book,2,0.7179,4
S00000427,U00040,FL205689,Chennai,Hyderabad,click,1,0.6765,5
S00000427,U00040,FL298518,Chennai,Hyderabad,click,1,0.5259,6
S00000427,U00040,FL205463,Chennai,Hyderabad,click,1,0.8774,7
S00000427,U00040,FL299908,Chennai,Hyderabad,click,1,0.5431,8
S00000427,U00040,FL204195,Chennai,Hyderabad,click,1,0.7746,9
S00000427,U00040,FL298248,Chennai,Hyderabad,ignore,0,0.5184,10
S00000427,U00040,FL206553,Chennai,Hyderabad,click,1,0.7808,11
S00000427,U00040,FL298712,Chennai,Hyderabad,ignore,0,0.557,12
S00000427,U00040,FL298927,Chennai,Hyderabad,click,1,0.5431,13
S00000428,U00040,FL124687,Kolkata,Delhi,click,1,0.8297,0
S00000428,U00040,FL120568,Kolkata,Delhi,click,1,0.7673,1
S00000428,U00040,FL121604,Kolkata,Delhi,click,1,0.7475,2
S00000428,U00040,FL126079,Kolkata,Delhi,ignore,0,0.738,3
S00000428,U00040,FL123543,Kolkata,Delhi,click,1,0.7347,4
S00000428,U00040,FL126772,Kolkata,Delhi,ignore,0,0.7244,5
S00000428,U00040,FL120636,Kolkata,Delhi,click,1,0.8213,6
S00000428,U00040,FL126746,Kolkata,Delhi,click,1,0.8639,7
S00000428,U00040,FL125872,Kolkata,Delhi,click,1,0.8649,8
S00000428,U00040,FL123103,Kolkata,Delhi,book,2,0.7525,9
S00000429,U00040,FL149913,Kolkata,Chennai,click,1,0.7237,0
S00000429,U00040,FL148990,Kolkata,Chennai,click,1,0.7601,1
S00000429,U00040,FL273502,Kolkata,Chennai,ignore,0,0.4608,2
S00000429,U00040,FL148573,Kolkata,Chennai,click,1,0.7586,3
S00000429,U00040,FL151849,Kolkata,Chennai,book,2,0.772,4
S00000429,U00040,FL150759,Kolkata,Chennai,click,1,0.8022,5
S00000429,U00040,FL272640,Kolkata,Chennai,ignore,0,0.4376,6
S00000429,U00040,FL149904,Kolkata,Chennai,click,1,0.7934,7
S00000430,U00040,FL253664,Bangalore,Kolkata,ignore,0,0.5052,0
S00000430,U00040,FL102961,Bangalore,Kolkata,ignore,0,0.7016,1
S00000430,U00040,FL253227,Bangalore,Kolkata,ignore,0,0.4305,2
S00000430,U00040,FL255904,Bangalore,Kolkata,click,1,0.4712,3
S00000430,U00040,FL102982,Bangalore,Kolkata,click,1,0.6752,4
S00000430,U00040,FL104826,Bangalore,Kolkata,book,2,0.7193,5
S00000430,U00040,FL107319,Bangalore,Kolkata,click,1,0.7235,6
S00000430,U00040,FL106480,Bangalore,Kolkata,click,1,0.7861,7
S00000430,U00040,FL103057,Bangalore,Kolkata,click,1,0.8233,8
S00000430,U00040,FL102935,Bangalore,Kolkata,click,1,0.7727,9
S00000430,U00040,FL253470,Bangalore,Kolkata,click,1,0.4991,10
S00000430,U00040,FL255021,Bangalore,Kolkata,ignore,0,0.5172,11
S00000431,U00040,FL287449,Hyderabad,Chennai,ignore,0,0.5622,0
S00000431,U00040,FL287260,Hyderabad,Chennai,click,1,0.52,1
S00000431,U00040,FL179118,Hyderabad,Chennai,ignore,0,0.784,2
S00000431,U00040,FL180187,Hyderabad,Chennai,book,2,0.7821,3
S00000431,U00040,FL177623,Hyderabad,Chennai,click,1,0.7296,4
S00000431,U00040,FL286275,Hyderabad,Chennai,click,1,0.5245,5
S00000432,U00040,FL277184,Hyderabad,Delhi,ignore,0,0.5335,0
S00000432,U00040,FL154695,Hyderabad,Delhi,ignore,0,0.7883,1
S00000432,U00040,FL275046,Hyderabad,Delhi,click,1,0.5086,2
S00000432,U00040,FL157181,Hyderabad,Delhi,click,1,0.7661,3
S00000432,U00040,FL153414,Hyderabad,Delhi,click,1,0.6658,4
S00000432,U00040,FL156617,Hyderabad,Delhi,ignore,0,0.7378,5
S00000432,U00040,FL153719,Hyderabad,Delhi,click,1,0.7448,6
S00000432,U00040,FL153326,Hyderabad,Delhi,click,1,0.8554,7
S00000432,U00040,FL276395,Hyderabad,Delhi,click,1,0.5125,8
S00000432,U00040,FL156005,Hyderabad,Delhi,book,2,0.7309,9
S00000433,U00040,FL278157,Hyderabad,Mumbai,ignore,0,0.5408,0
S00000433,U00040,FL163926,Hyderabad,Mumbai,book,2,0.7679,1
S00000433,U00040,FL278536,Hyderabad,Mumbai,click,1,0.5,2
S00000433,U00040,FL161674,Hyderabad,Mumbai,click,1,0.7707,3
S00000433,U00040,FL163337,Hyderabad,Mumbai,click,1,0.788,4
S00000433,U00040,FL162212,Hyderabad,Mumbai,click,1,0.7345,5
S00000433,U00040,FL160218,Hyderabad,Mumbai,click,1,0.8328,6
S00000433,U00040,FL277921,Hyderabad,Mumbai,click,1,0.5467,7
S00000433,U00040,FL163576,Hyderabad,Mumbai,ignore,0,0.7355,8
S00000433,U00040,FL277823,Hyderabad,Mumbai,ignore,0,0.5042,9
S00000434,U00040,FL054465,Mumbai,Bangalore,book,2,0.6887,0
S00000434,U00040,FL233510,Mumbai,Bangalore,click,1,0.5273,1
S00000434,U00040,FL055717,Mumbai,Bangalore,ignore,0,0.834,2
S00000434,U00040,FL059847,Mumbai,Bangalore,ignore,0,0.778,3
S00000434,U00040,FL233254,Mumbai,Bangalore,ignore,0,0.547,4
S00000434,U00040,FL231101,Mumbai,Bangalore,click,1,0.5072,5
S00000434,U00040,FL231475,Mumbai,Bangalore,click,1,0.5191,6
S00000434,U00040,FL053930,Mumbai,Bangalore,click,1,0.7531,7
S00000435,U00041,FL156460,Hyderabad,Delhi,ignore,0,0.6741,0
S00000435,U00041,FL153408,Hyderabad,Delhi,book,2,0.6582,1
S00000435,U00041,FL156530,Hyderabad,Delhi,ignore,0,0.7149,2
S00000435,U00041,FL156775,Hyderabad,Delhi,click,1,0.7606,3
S00000435,U00041,FL157619,Hyderabad,Delhi,click,1,0.7221,4
S00000435,U00041,FL156837,Hyderabad,Delhi,click,1,0.5799,5
S00000435,U00041,FL157502,Hyderabad,Delhi,ignore,0,0.8907,6
S00000435,U00041,FL275574,Hyderabad,Delhi,click,1,0.6679,7
S00000435,U00041,FL152774,Hyderabad,Delhi,click,1,0.6954,8
S00000435,U00041,FL155284,Hyderabad,Delhi,click,1,0.6145,9
S00000435,U00041,FL275754,Hyderabad,Delhi,click,1,0.5464,10
S00000435,U00041,FL274775,Hyderabad,Delhi,click,1,0.5606,11
S00000435,U00041,FL157955,Hyderabad,Delhi,click,1,0.6446,12
S00000436,U00041,FL077105,Mumbai,Hyderabad,click,1,0.683,0
S00000436,U00041,FL076606,Mumbai,Hyderabad,ignore,0,0.6459,1
S00000436,U00041,FL076392,Mumbai,Hyderabad,ignore,0,0.6942,2
S00000436,U00041,FL240564,Mumbai,Hyderabad,click,1,0.5015,3
S00000436,U00041,FL238208,Mumbai,Hyderabad,click,1,0.6277,4
S00000436,U00041,FL070532,Mumbai,Hyderabad,click,1,0.5958,5
S00000436,U00041,FL073437,Mumbai,Hyderabad,click,1,0.5882,6
S00000437,U00041,FL253947,Bangalore,Kolkata,ignore,0,0.5177,0
S00000437,U00041,FL109205,Bangalore,Kolkata,click,1,0.6375,1
S00000437,U00041,FL104222,Bangalore,Kolkata,ignore,0,0.6102,2
S00000437,U00041,FL253019,Bangalore,Kolkata,click,1,0.6933,3
S00000437,U00041,FL253784,Bangalore,Kolkata,ignore,0,0.5977,4
S00000437,U00041,FL106429,Bangalore,Kolkata,click,1,0.5203,5
S00000438,U00041,FL150366,Kolkata,Chennai,ignore,0,0.6669,0
S00000438,U00041,FL150028,Kolkata,Chennai,ignore,0,0.6612,1
S00000438,U00041,FL272705,Kolkata,Chennai,book,2,0.5901,2
S00000438,U00041,FL151151,Kolkata,Chennai,click,1,0.6846,3
S00000438,U00041,FL273519,Kolkata,Chennai,ignore,0,0.555,4
S00000438,U00041,FL272815,Kolkata,Chennai,ignore,0,0.5511,5
S00000438,U00041,FL151650,Kolkata,Chennai,ignore,0,0.5493,6
S00000438,U00041,FL150500,Kolkata,Chennai,click,1,0.6689,7
S00000438,U00041,FL272650,Kolkata,Chennai,ignore,0,0.3952,8
S00000438,U00041,FL149761,Kolkata,Chennai,ignore,0,0.6598,9
S00000439,U00041,FL170385,Hyderabad,Bangalore,click,1,0.6702,0
S00000439,U00041,FL168408,Hyderabad,Bangalore,click,1,0.598,1
S00000439,U00041,FL167495,Hyderabad,Bangalore,click,1,0.6019,2
S00000439,U00041,FL168006,Hyderabad,Bangalore,ignore,0,0.6144,3
S00000439,U00041,FL170562,Hyderabad,Bangalore,ignore,0,0.7387,4
S00000439,U00041,FL281150,Hyderabad,Bangalore,book,2,0.6104,5
S00000439,U00041,FL165902,Hyderabad,Bangalore,click,1,0.7299,6
S00000439,U00041,FL165722,Hyderabad,Bangalore,ignore,0,0.664,7
S00000439,U00041,FL167006,Hyderabad,Bangalore,click,1,0.6433,8
S00000439,U00041,FL282103,Hyderabad,Bangalore,ignore,0,0.6294,9
S00000439,U00041,FL169754,Hyderabad,Bangalore,click,1,0.6894,10
S00000440,U00041,FL243604,Mumbai,Chennai,click,1,0.5714,0
S00000440,U00041,FL083321,Mumbai,Chennai,book,2,0.716,1
S00000440,U00041,FL244092,Mumbai,Chennai,click,1,0.464,2
S00000440,U00041,FL080882,Mumbai,Chennai,ignore,0,0.6275,3
S00000440,U00041,FL242528,Mumbai,Chennai,ignore,0,0.5665,4
S00000440,U00041,FL078217,Mumbai,Chennai,ignore,0,0.5718,5
S00000440,U00041,FL241576,Mumbai,Chennai,ignore,0,0.4796,6
S00000440,U00041,FL077811,Mumbai,Chennai,click,1,0.6218,7
S00000440,U00041,FL243822,Mumbai,Chennai,ignore,0,0.662,8
S00000440,U00041,FL079101,Mumbai,Chennai,ignore,0,0.6718,9
S00000441,U00042,FL045124,Mumbai,Delhi,click,1,0.7975,0
S00000441,U00042,FL225280,Mumbai,Delhi,click,1,0.6199,1
S00000441,U00042,FL047799,Mumbai,Delhi,click,1,0.7307,2
S00000441,U00042,FL044721,Mumbai,Delhi,book,2,0.8441,3
S00000441,U00042,FL045759,Mumbai,Delhi,click,1,0.7329,4
S00000441,U00042,FL051943,Mumbai,Delhi,ignore,0,0.7945,5
S00000442,U00042,FL167678,Hyderabad,Bangalore,click,1,0.7685,0
S00000442,U00042,FL281884,Hyderabad,Bangalore,book,2,0.4051,1
S00000442,U00042,FL169035,Hyderabad,Bangalore,ignore,0,0.7836,2
S00000442,U00042,FL280675,Hyderabad,Bangalore,ignore,0,0.3787,3
S00000442,U00042,FL281017,Hyderabad,Bangalore,ignore,0,0.4408,4
S00000442,U00042,FL282649,Hyderabad,Bangalore,ignore,0,0.4288,5
S00000442,U00042,FL167186,Hyderabad,Bangalore,ignore,0,0.685,6
S00000442,U00042,FL168480,Hyderabad,Bangalore,click,1,0.8384,7
S00000442,U00042,FL168202,Hyderabad,Bangalore,click,1,0.7581,8
S00000442,U00042,FL167254,Hyderabad,Bangalore,ignore,0,0.7429,9
S00000443,U00042,FL055931,Mumbai,Bangalore,click,1,0.722,0
S00000443,U00042,FL056701,Mumbai,Bangalore,click,1,0.722,1
S00000443,U00042,FL055710,Mumbai,Bangalore,click,1,0.7305,2
S00000443,U00042,FL232398,Mumbai,Bangalore,ignore,0,0.3772,3
S00000443,U00042,FL058973,Mumbai,Bangalore,book,2,0.7918,4
S00000443,U00042,FL060055,Mumbai,Bangalore,click,1,0.768,5
S00000443,U00042,FL054010,Mumbai,Bangalore,click,1,0.7856,6
S00000443,U00042,FL054780,Mumbai,Bangalore,click,1,0.6836,7
S00000443,U00042,FL058542,Mumbai,Bangalore,click,1,0.8485,8
S00000443,U00042,FL058896,Mumbai,Bangalore,click,1,0.8485,9
S00000443,U00042,FL060576,Mumbai,Bangalore,click,1,0.7449,10
S00000444,U00042,FL125962,Kolkata,Delhi,ignore,0,0.7182,0
S00000444,U00042,FL124230,Kolkata,Delhi,click,1,0.7769,1
S00000444,U00042,FL124568,Kolkata,Delhi,ignore,0,0.7333,2
S00000444,U00042,FL262358,Kolkata,Delhi,ignore,0,0.4466,3
S00000444,U00042,FL121968,Kolkata,Delhi,click,1,0.7236,4
S00000444,U00042,FL261963,Kolkata,Delhi,ignore,0,0.4152,5
S00000444,U00042,FL262236,Kolkata,Delhi,click,1,0.4762,6
S00000444,U00042,FL261442,Kolkata,Delhi,click,1,0.6347,7
S00000444,U00042,FL120607,Kolkata,Delhi,click,1,0.736,8
S00000444,U00042,FL123517,Kolkata,Delhi,click,1,0.6958,9
S00000444,U00042,FL126518,Kolkata,Delhi,book,2,0.7294,10
S00000444,U00042,FL120832,Kolkata,Delhi,click,1,0.6824,11
S00000444,U00042,FL123333,Kolkata,Delhi,click,1,0.7335,12
S00000445,U00042,FL175680,Hyderabad,Kolkata,book,2,0.7296,0
S00000445,U00042,FL174720,Hyderabad,Kolkata,click,1,0.7844,1
S00000445,U00042,FL284448,Hyderabad,Kolkata,click,1,0.4664,2
S00000445,U00042,FL283190,Hyderabad,Kolkata,ignore,0,0.4674,3
S00000445,U00042,FL284230,Hyderabad,Kolkata,ignore,0,0.5715,4
S00000445,U00042,FL170811,Hyderabad,Kolkata,click,1,0.7072,5
S00000446,U00042,FL136773,Kolkata,Bangalore,click,1,0.7126,0
S00000446,U00042,FL139185,Kolkata,Bangalore,click,1,0.674,1
S00000446,U00042,FL268148,Kolkata,Bangalore,ignore,0,0.452,2
S00000446,U00042,FL269002,Kolkata,Bangalore,click,1,0.4633,3
S00000446,U00042,FL268976,Kolkata,Bangalore,click,1,0.4899,4
S00000446,U00042,FL269677,Kolkata,Bangalore,ignore,0,0.3851,5
S00000446,U00042,FL270164,Kolkata,Bangalore,ignore,0,0.4523,6
S00000447,U00042,FL119189,Bangalore,Chennai,click,1,0.7698,0
S00000447,U00042,FL261132,Bangalore,Chennai,ignore,0,0.5723,1
S00000447,U00042,FL118159,Bangalore,Chennai,book,2,0.7117,2
S00000447,U00042,FL118927,Bangalore,Chennai,click,1,0.7381,3
S00000447,U00042,FL259263,Bangalore,Chennai,click,1,0.365,4
S00000447,U00042,FL119306,Bangalore,Chennai,click,1,0.8474,5
S00000447,U00042,FL115815,Bangalore,Chennai,ignore,0,0.8485,6
S00000447,U00042,FL119200,Bangalore,Chennai,click,1,0.6927,7
S00000447,U00042,FL116736,Bangalore,Chennai,click,1,0.7775,8
S00000448,U00042,FL038075,Delhi,Chennai,ignore,0,0.7249,0
S00000448,U00042,FL037416,Delhi,Chennai,book,2,0.7201,1
S00000448,U00042,FL222994,Delhi,Chennai,click,1,0.4906,2
S00000448,U00042,FL223076,Delhi,Chennai,click,1,0.4458,3
S00000448,U00042,FL035375,Delhi,Chennai,click,1,0.7225,4
S00000448,U00042,FL036859,Delhi,Chennai,ignore,0,0.7802,5
S00000448,U00042,FL223643,Delhi,Chennai,click,1,0.4611,6
S00000448,U00042,FL222636,Delhi,Chennai,click,1,0.5739,7
S00000448,U00042,FL041894,Delhi,Chennai,ignore,0,0.667,8
S00000448,U00042,FL223284,Delhi,Chennai,ignore,0,0.4333,9
S00000448,U00042,FL041937,Delhi,Chennai,click,1,0.788,10
S00000448,U00042,FL041328,Delhi,Chennai,click,1,0.7271,11
S00000448,U00042,FL038810,Delhi,Chennai,click,1,0.7985,12
S00000449,U00042,FL090914,Bangalore,Delhi,click,1,0.8627,0
S00000449,U00042,FL245257,Bangalore,Delhi,click,1,0.5087,1
S00000449,U00042,FL087792,Bangalore,Delhi,book,2,0.8075,2
S00000449,U00042,FL088239,Bangalore,Delhi,ignore,0,0.7805,3
S00000449,U00042,FL085964,Bangalore,Delhi,click,1,0.713,4
S00000449,U00042,FL088599,Bangalore,Delhi,click,1,0.7873,5
S00000449,U00042,FL247130,Bangalore,Delhi,ignore,0,0.5629,6
S00000449,U00042,FL087212,Bangalore,Delhi,click,1,0.7678,7
S00000449,U00042,FL090683,Bangalore,Delhi,click,1,0.7183,8
S00000449,U00042,FL090448,Bangalore,Delhi,click,1,0.8441,9
S00000449,U00042,FL090840,Bangalore,Delhi,ignore,0,0.6862,10
S00000450,U00042,FL284789,Hyderabad,Kolkata,ignore,0,0.402,0
S00000450,U00042,FL171178,Hyderabad,Kolkata,click,1,0.7411,1
S00000450,U00042,FL174643,Hyderabad,Kolkata,ignore,0,0.7907,2
S00000450,U00042,FL174013,Hyderabad,Kolkata,click,1,0.753,3
S00000450,U00042,FL283013,Hyderabad,Kolkata,ignore,0,0.3894,4
S00000450,U00042,FL172857,Hyderabad,Kolkata,book,2,0.7214,5
S00000450,U00042,FL172110,Hyderabad,Kolkata,click,1,0.7343,6
S00000450,U00042,FL171605,Hyderabad,Kolkata,click,1,0.8696,7
S00000450,U00042,FL175225,Hyderabad,Kolkata,click,1,0.7645,8
S00000450,U00042,FL171722,Hyderabad,Kolkata,click,1,0.7574,9
S00000450,U00042,FL172054,Hyderabad,Kolkata,click,1,0.8286,10
S00000450,U00042,FL285128,Hyderabad,Kolkata,ignore,0,0.4514,11
S00000450,U00042,FL284967,Hyderabad,Kolkata,click,1,0.4457,12
S00000450,U00042,FL173122,Hyderabad,Kolkata,ignore,0,0.7336,13
S00000451,U00042,FL136145,Kolkata,Bangalore,click,1,0.6611,0
S00000451,U00042,FL136127,Kolkata,Bangalore,click,1,0.7677,1
S00000451,U00042,FL269596,Kolkata,Bangalore,click,1,0.4899,2
S00000451,U00042,FL137303,Kolkata,Bangalore,book,2,0.7957,3
S00000451,U00042,FL139560,Kolkata,Bangalore,click,1,0.7293,4
S00000451,U00042,FL267537,Kolkata,Bangalore,ignore,0,0.5509,5
S00000451,U00042,FL136090,Kolkata,Bangalore,click,1,0.7679,6
S00000451,U00042,FL268550,Kolkata,Bangalore,ignore,0,0.443,7
S00000452,U00042,FL036746,Delhi,Chennai,book,2,0.7119,0
S00000452,U00042,FL039121,Delhi,Chennai,click,1,0.7662,1
S00000452,U00042,FL037763,Delhi,Chennai,ignore,0,0.7227,2
S00000452,U00042,FL040226,Delhi,Chennai,click,1,0.8118,3
S00000452,U00042,FL039867,Delhi,Chennai,click,1,0.6865,4
S00000453,U00043,FL233422,Mumbai,Bangalore,click,1,0.3505,0
S00000453,U00043,FL056249,Mumbai,Bangalore,click,1,0.8312,1
S00000453,U00043,FL055759,Mumbai,Bangalore,ignore,0,0.5857,2
S00000453,U00043,FL231004,Mumbai,Bangalore,click,1,0.3735,3
S00000453,U00043,FL057202,Mumbai,Bangalore,click,1,0.8835,4
S00000454,U00043,FL096283,Bangalore,Mumbai,click,1,0.7272,0
S00000454,U00043,FL094568,Bangalore,Mumbai,book,2,0.6946,1
S00000454,U00043,FL099862,Bangalore,Mumbai,click,1,0.7372,2
S00000454,U00043,FL249266,Bangalore,Mumbai,click,1,0.4043,3
S00000454,U00043,FL248842,Bangalore,Mumbai,click,1,0.3495,4
S00000454,U00043,FL249527,Bangalore,Mumbai,click,1,0.451,5
S00000454,U00043,FL098800,Bangalore,Mumbai,ignore,0,0.6914,6
S00000454,U00043,FL100912,Bangalore,Mumbai,click,1,0.6526,7
S00000454,U00043,FL100858,Bangalore,Mumbai,ignore,0,0.639,8
S00000454,U00043,FL250945,Bangalore,Mumbai,ignore,0,0.451,9
S00000454,U00043,FL249490,Bangalore,Mumbai,ignore,0,0.3742,10
S00000455,U00043,FL051713,Mumbai,Delhi,book,2,0.695,0
S00000455,U00043,FL052360,Mumbai,Delhi,click,1,0.6539,1
S00000455,U00043,FL226429,Mumbai,Delhi,click,1,0.4775,2
S00000455,U00043,FL046623,Mumbai,Delhi,click,1,0.8394,3
S00000455,U00043,FL045521,Mumbai,Delhi,click,1,0.8468,4
S00000455,U00043,FL225360,Mumbai,Delhi,click,1,0.5784,5
S00000455,U00043,FL048501,Mumbai,Delhi,click,1,0.7118,6
S00000455,U00043,FL051386,Mumbai,Delhi,ignore,0,0.7952,7
S00000456,U00043,FL055826,Mumbai,Bangalore,click,1,0.7235,0
S00000456,U00043,FL057009,Mumbai,Bangalore,book,2,0.6788,1
S00000456,U00043,FL054658,Mumbai,Bangalore,click,1,0.6692,2
S00000456,U00043,FL053855,Mumbai,Bangalore,click,1,0.6562,3
S00000456,U00043,FL060959,Mumbai,Bangalore,click,1,0.8088,4
S00000457,U00043,FL079397,Mumbai,Chennai,ignore,0,0.6489,0
S00000457,U00043,FL241505,Mumbai,Chennai,click,1,0.3881,1
S00000457,U00043,FL077469,Mumbai,Chennai,book,2,0.5307,2
S00000457,U00043,FL077912,Mumbai,Chennai,click,1,0.7136,3
S00000457,U00043,FL242129,Mumbai,Chennai,ignore,0,0.4225,4
S00000457,U00043,FL244231,Mumbai,Chennai,ignore,0,0.4301,5
S00000457,U00043,FL080102,Mumbai,Chennai,click,1,0.7058,6
S00000457,U00043,FL078485,Mumbai,Chennai,click,1,0.5884,7
S00000457,U00043,FL078157,Mumbai,Chennai,ignore,0,0.6792,8
S00000457,U00043,FL243111,Mumbai,Chennai,ignore,0,0.434,9
S00000457,U00043,FL080310,Mumbai,Chennai,click,1,0.5956,10
S00000458,U00043,FL260374,Bangalore,Chennai,ignore,0,0.3779,0
S00000458,U00043,FL117703,Bangalore,Chennai,click,1,0.6446,1
S00000458,U00043,FL119341,Bangalore,Chennai,click,1,0.6625,2
S00000458,U00043,FL117351,Bangalore,Chennai,ignore,0,0.6098,3
S00000458,U00043,FL117316,Bangalore,Chennai,book,2,0.6449,4
S00000458,U00043,FL119214,Bangalore,Chennai,click,1,0.6994,5
S00000458,U00043,FL259980,Bangalore,Chennai,ignore,0,0.4118,6
S00000458,U00043,FL261114,Bangalore,Chennai,ignore,0,0.3966,7
S00000458,U00043,FL118422,Bangalore,Chennai,ignore,0,0.6128,8
S00000458,U00043,FL261182,Bangalore,Chennai,ignore,0,0.4137,9
S00000458,U00043,FL119558,Bangalore,Chennai,click,1,0.6437,10
S00000459,U00043,FL110594,Bangalore,Hyderabad,ignore,0,0.5938,0
S00000459,U00043,FL257867,Bangalore,Hyderabad,ignore,0,0.4359,1
S00000459,U00043,FL256213,Bangalore,Hyderabad,click,1,0.3891,2
S00000459,U00043,FL258150,Bangalore,Hyderabad,ignore,0,0.3599,3
S00000459,U00043,FL111226,Bangalore,Hyderabad,book,2,0.6156,4
S00000459,U00043,FL115222,Bangalore,Hyderabad,click,1,0.801,5
S00000459,U00043,FL257072,Bangalore,Hyderabad,ignore,0,0.3531,6
S00000459,U00043,FL112783,Bangalore,Hyderabad,click,1,0.7008,7
S00000460,U00043,FL225893,Mumbai,Delhi,ignore,0,0.52,0
S00000460,U00043,FL227034,Mumbai,Delhi,ignore,0,0.4689,1
S00000460,U00043,FL228422,Mumbai,Delhi,click,1,0.5603,2
S00000460,U00043,FL044372,Mumbai,Delhi,book,2,0.8574,3
S00000460,U00043,FL044761,Mumbai,Delhi,click,1,0.7193,4
S00000461,U00043,FL019455,Delhi,Bangalore,click,1,0.7142,0
S00000461,U00043,FL215059,Delhi,Bangalore,ignore,0,0.4639,1
S00000461,U00043,FL212331,Delhi,Bangalore,book,2,0.5193,2
S00000461,U00043,FL010446,Delhi,Bangalore,click,1,0.6568,3
S00000461,U00043,FL016327,Delhi,Bangalore,click,1,0.717,4
S00000461,U00043,FL011666,Delhi,Bangalore,click,1,0.7854,5
S00000461,U00043,FL010234,Delhi,Bangalore,ignore,0,0.6441,6
S00000462,U00043,FL260414,Bangalore,Chennai,ignore,0,0.4617,0
S00000462,U00043,FL259334,Bangalore,Chennai,book,2,0.4493,1
S00000462,U00043,FL117181,Bangalore,Chennai,click,1,0.702,2
S00000462,U00043,FL259554,Bangalore,Chennai,click,1,0.4917,3
S00000462,U00043,FL118994,Bangalore,Chennai,click,1,0.8211,4
S00000462,U00043,FL115584,Bangalore,Chennai,click,1,0.6278,5
S00000463,U00043,FL174682,Hyderabad,Kolkata,click,1,0.6429,0
S00000463,U00043,FL283470,Hyderabad,Kolkata,ignore,0,0.372,1
S00000463,U00043,FL174840,Hyderabad,Kolkata,click,1,0.6217,2
S00000463,U00043,FL174162,Hyderabad,Kolkata,ignore,0,0.6251,3
S00000463,U00043,FL284771,Hyderabad,Kolkata,book,2,0.448,4
S00000463,U00043,FL283336,Hyderabad,Kolkata,click,1,0.5823,5
S00000463,U00043,FL175102,Hyderabad,Kolkata,click,1,0.6835,6
S00000463,U00043,FL175296,Hyderabad,Kolkata,click,1,0.7284,7
S00000463,U00043,FL175987,Hyderabad,Kolkata,click,1,0.7104,8
S00000464,U00043,FL168971,Hyderabad,Bangalore,click,1,0.6947,0
S00000464,U00043,FL170638,Hyderabad,Bangalore,click,1,0.7595,1
S00000464,U00043,FL165598,Hyderabad,Bangalore,book,2,0.7845,2
S00000464,U00043,FL281725,Hyderabad,Bangalore,ignore,0,0.4174,3
S00000464,U00043,FL282769,Hyderabad,Bangalore,click,1,0.5984,4
S00000464,U00043,FL281829,Hyderabad,Bangalore,ignore,0,0.3809,5
